id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
826578897523839351,Rental unit in Antwerpen · ★4.81 · 2 bedrooms · 2 beds · 1 bath,222831298,Arne,,Theaterbuurt-Meir,51.2130855,4.4048129,Entire home/apt,80,1,31,2023-06-17,8.61,22,147,31,
826714724184514824,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,28093929,Merima,,Amandus - Atheneum,51.22163,4.41662,Entire home/apt,204,1,7,2023-05-06,1.91,1,344,7,
827251980755066596,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22048,4.37997,Entire home/apt,55,6,2,2023-06-06,1.09,14,85,2,
827333831634436415,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,208300147,Sjack Gert,,Amandus - Atheneum,51.22226,4.41823,Entire home/apt,113,3,19,2023-06-25,4.63,2,29,19,
827385399875515364,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,501178752,Sofian,,Amandus - Atheneum,51.22475861830752,4.419627683598913,Private room,70,1,15,2023-06-25,3.46,1,357,15,
827423495674928186,Rental unit in Antwerpen · ★4.57 · 1 bedroom · 1 bed · 1 bath,501189341,Sean,,Markgrave,51.19736,4.40994,Entire home/apt,75,2,7,2023-03-27,1.60,1,0,7,
827501824923703028,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1 bath,67066098,Manon,,Markgrave,51.20014,4.40208,Entire home/apt,59,2,11,2023-06-01,3.06,2,288,11,
827937435798481589,Rental unit in Antwerpen · 3 bedrooms · 5 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22189,4.37981,Entire home/apt,90,6,2,2023-06-17,0.58,14,0,2,
828096399388658534,Rental unit in Antwerpen · ★3.67 · 1 bedroom · 2 beds · 1 bath,491918409,Taskin,,Linkeroever,51.21957,4.38013,Entire home/apt,55,6,3,2023-04-27,0.99,14,0,3,
828249624143370787,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,182678477,Driss,,Sint-Andries,51.2156325,4.3934793,Entire home/apt,139,1,2,2023-05-04,0.73,25,270,2,
828256668700394723,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,182678477,Driss,,Sint-Andries,51.2156325,4.3934793,Entire home/apt,123,1,2,2023-03-26,0.52,25,282,2,
828918228704277578,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,501508976,Nathalie,,Zuid,51.212,4.39694,Entire home/apt,140,2,1,2023-03-26,0.31,1,8,1,
830222960711125990,Condo in Antwerpen · 1 bedroom · 1 bed · 1 private bath,501654012,Ana,,Haringrode,51.2018321,4.4280511,Private room,50,1,0,,,1,364,0,
830228836106461153,Rental unit in Antwerpen · ★4.96 · 1 bedroom · 1 bed · 1 bath,290326691,Charlotte,,Historisch Centrum,51.22131,4.40257,Entire home/apt,97,1,27,2023-06-11,6.86,5,308,27,
830414824901224763,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,290326691,Charlotte,,Historisch Centrum,51.22113,4.4033,Entire home/apt,88,1,19,2023-06-11,4.87,5,309,19,
830444150191713829,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1 bath,290326691,Charlotte,,Historisch Centrum,51.22237,4.40306,Entire home/apt,98,1,31,2023-06-11,9.21,5,313,31,
830992669561337525,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,61747005,Laurent,,Merksem - Heide,51.25243,4.4486,Entire home/apt,85,4,3,2023-05-01,1.11,1,90,3,
831762321190639819,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,261512822,Georges,,Kiel,51.1813165,4.3850039,Entire home/apt,70,2,8,2023-06-04,3.00,1,262,8,
831781950466425965,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,79434903,Tobias,,Theaterbuurt-Meir,51.21275,4.4091,Entire home/apt,113,1,1,2023-04-12,0.38,4,318,1,
831810160868311922,Condo in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 bath,492130274,Glenn,,Amandus - Atheneum,51.22203355549085,4.417964704334736,Entire home/apt,72,2,18,2023-06-25,5.35,1,144,18,
832533288289938092,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21546,4.41811,Entire home/apt,158,1,0,,,30,354,0,
832533349464280230,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21646,4.41655,Entire home/apt,129,1,2,2023-03-31,0.58,30,354,2,
832533404785526816,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21555,4.41853,Entire home/apt,110,1,0,,,30,354,0,
832552621279768360,Serviced apartment in Antwerpen · 1 bedroom · 2 beds · 1 bath,484535538,RoomPicks,,Centraal Station,51.21687,4.41861,Entire home/apt,262,1,0,,,30,139,0,
832552623222547405,Serviced apartment in Antwerpen · 1 bedroom · 2 beds · 1 bath,484535538,RoomPicks,,Centraal Station,51.21545,4.41806,Entire home/apt,212,1,0,,,30,139,0,
832552625245527839,Serviced apartment in Antwerpen · 1 bedroom · 2 beds · 1 bath,484535538,RoomPicks,,Centraal Station,51.2174,4.41854,Entire home/apt,188,1,0,,,30,139,0,
832552628186796534,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21559,4.41716,Entire home/apt,143,1,0,,,30,360,0,
832552629734227606,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21601,4.41688,Entire home/apt,123,1,0,,,30,359,0,
832556380113789501,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21742,4.41878,Entire home/apt,193,1,0,,,30,320,0,
832556616246553286,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.21586,4.41717,Entire home/apt,157,1,0,,,30,320,0,
832556749732490193,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.2153,4.41886,Entire home/apt,136,1,0,,,30,320,0,
832623474099898005,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,502321281,Peter,,Linkeroever,51.21870003539772,4.364637401605229,Entire home/apt,48,7,3,2023-05-24,1.32,2,338,3,
832652888505397969,Rental unit in Antwerpen · 3 bedrooms · 3 beds · 2 baths,502163206,Sigrid,,Amandus - Atheneum,51.22748905405483,4.415198005735874,Entire home/apt,92,2,2,2023-05-30,0.91,1,202,2,
833091205378388999,Rental unit in Antwerpen · 2 bedrooms · 4 beds · 1 bath,492810423,Jo,,Amandus - Atheneum,51.22436200000001,4.4180284,Entire home/apt,114,29,0,,,1,341,0,
833092064611066922,Rental unit in Antwerpen · 3 bedrooms · 3 beds · 1 bath,1020105,Ivana,,Centraal Station,51.21460263615731,4.416083134710789,Entire home/apt,249,2,1,2023-05-10,0.60,1,334,1,
833285579956956070,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,167385544,Antoine,,Brederode,51.20414,4.39215,Entire home/apt,5620,2,0,,,1,85,0,
833952635190075820,Serviced apartment in Antwerpen · 1 bedroom · 1 bed · 1 bath,484535538,RoomPicks,,Centraal Station,51.2155,4.41724,Entire home/apt,123,1,0,,,30,360,0,
834007486734479169,Home in Antwerpen · 2 bedrooms · 2 beds · 1.5 baths,502604675,Tom,,Stuivenberg,51.22026859445346,4.435988143086433,Entire home/apt,120,1,2,2023-06-04,1.87,1,151,2,
834487004058226453,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,47402676,Robin,,Historisch Centrum,51.21854,4.4017,Private room,88,2,5,2023-05-29,1.29,2,214,5,
834548686296207945,Condo in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,502709578,Erna,,Zuid,51.210037662502586,4.392923523278807,Entire home/apt,95,2,4,2023-06-24,1.09,1,150,4,
835385347809815465,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,487662519,Sima,,Stadspark,51.20537476300316,4.4136942923069,Entire home/apt,67,1,4,2023-05-31,1.36,8,209,4,
836054286917012181,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 4 beds · 1 bath,27947293,Cliff,,Sint-Andries,51.2141126,4.401827,Entire home/apt,115,2,8,2023-06-04,2.16,1,156,8,
836239815363040040,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,38066714,Thomas,,Harmonie,51.21044,4.40739,Entire home/apt,99,5,0,,,2,0,0,
836737009821611591,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,503185101,Domitys,,Nieuw - Zuid,51.20649,4.38378,Entire home/apt,70,14,5,2023-06-03,1.63,7,154,5,
836790023226358108,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21516,4.41854,Entire home/apt,220,1,0,,,30,352,0,
836791511544966539,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21506,4.41868,Entire home/apt,258,1,0,,,30,352,0,
836792571059543972,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21733,4.41661,Entire home/apt,316,1,0,,,30,352,0,
836796834676075727,Serviced apartment in Antwerpen · 4 bedrooms · 4 beds · 4 baths,484535538,RoomPicks,,Centraal Station,51.21563,4.41657,Entire home/apt,440,1,0,,,30,350,0,
836797635888877215,Serviced apartment in Antwerpen · 4 bedrooms · 4 beds · 4 baths,484535538,RoomPicks,,Centraal Station,51.2174,4.41887,Entire home/apt,516,1,0,,,30,350,0,
836799136063594083,Serviced apartment in Antwerpen · 4 bedrooms · 4 beds · 4 baths,484535538,RoomPicks,,Centraal Station,51.21587,4.41738,Entire home/apt,632,1,2,2023-06-10,1.00,30,350,2,
836804430976206355,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.21646,4.41662,Entire home/apt,330,1,0,,,30,352,0,
836805340190815924,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.21673,4.41866,Entire home/apt,387,1,0,,,30,352,0,
836806352540406029,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.2174,4.41793,Entire home/apt,475,1,0,,,30,352,0,
837475398410322201,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,38066714,Thomas,,Theaterbuurt-Meir,51.21226,4.40562,Entire home/apt,125,5,0,,,2,0,0,
837732033097430770,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,503415146,Marko,,Tentoonstellingswijk,51.19148806071,4.396599233150482,Entire home/apt,85,1,6,2023-04-30,1.65,1,312,6,
838303059108484027,Home in Antwerpen · ★4.33 · 2 bedrooms · 2 beds · 1 bath,483654819,Huswell,,Deurne Dorp - Gallifort,51.22246,4.46791,Entire home/apt,109,2,6,2023-06-11,1.75,28,266,6,
838329026111830799,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,487330636,Joseph,,Nieuw - Kwartier Oost,51.183845329383956,4.438400867108165,Entire home/apt,95,3,3,2023-04-29,1.00,2,322,3,
838337142692876763,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,498595609,Magda,,Oud - Merksem,51.240375857210324,4.438390396535397,Entire home/apt,100,1,5,2023-06-07,2.59,1,61,5,
838837106020881212,Rental unit in Antwerpen · ★3.63 · 1 bedroom · 2 beds · 1 bath,483654819,Huswell,,Zuid,51.21126,4.39701,Entire home/apt,87,2,8,2023-05-26,2.35,28,343,8,
838862076685338254,Rental unit in Antwerpen · ★3.33 · 2 bedrooms · 4 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22046,4.3794,Entire home/apt,70,6,3,2023-05-05,1.11,14,0,3,
838876471407419171,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21718,4.41669,Entire home/apt,246,1,0,,,30,341,0,
838878447684462300,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21676,4.4165,Entire home/apt,285,1,0,,,30,341,0,
838881026940305127,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21506,4.4174,Entire home/apt,351,1,0,,,30,341,0,
838887749424281858,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21688,4.41882,Entire home/apt,272,1,0,,,30,319,0,
838888854410130672,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21726,4.41806,Entire home/apt,313,1,0,,,30,319,0,
838891065718899470,Serviced apartment in Antwerpen · 2 bedrooms · 2 beds · 2 baths,484535538,RoomPicks,,Centraal Station,51.21549,4.41849,Entire home/apt,385,1,0,,,30,319,0,
838898504984950291,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.21591,4.41733,Entire home/apt,408,1,0,,,30,319,0,
838899425881292647,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.21569,4.41815,Entire home/apt,469,1,0,,,30,319,0,
838900256630810335,Serviced apartment in Antwerpen · 3 bedrooms · 3 beds · 3 baths,484535538,RoomPicks,,Centraal Station,51.21597,4.41698,Entire home/apt,578,1,0,,,30,319,0,
838982996917145135,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,16203982,Eline,,Oud - Berchem,51.19788,4.41084,Entire home/apt,65,2,5,2023-06-21,1.46,1,0,5,
839594250410164714,Home in Antwerpen · 3 bedrooms · 4 beds · 1 bath,30004991,Femke,,Deurne Dorp - Gallifort,51.22507,4.4624,Entire home/apt,160,6,0,,,1,87,0,
839818892698633739,Home in Antwerpen · 2 bedrooms · 4 beds · 1 bath,152354672,Hans,,Stuivenberg,51.2207578,4.4325356,Entire home/apt,149,2,2,2023-06-25,2,1,56,2,
839824271585956041,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,22416903,Haike,,Borgerhout Extra Muros,51.22036441049329,4.452574565606682,Entire home/apt,107,3,8,2023-06-15,2.20,1,343,8,
840431922848747683,Home in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 private bath,503954402,Sanaa,,Deurne Zuid Oost,51.20246781453963,4.467019996295147,Private room,52,1,19,2023-06-25,5.59,1,161,19,
840533567699896395,Condo in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 private bath,501617762,Leo,,Amandus - Atheneum,51.22052979999999,4.4199231,Private room,65,1,8,2023-05-21,2.11,1,90,8,
840544633081913011,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,173703001,Carolien,,Eilandje,51.23359929999999,4.412586,Entire home/apt,106,2,2,2023-05-21,0.55,1,5,2,
841142000181108307,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,19891615,Bart,,Universiteitsbuurt,51.2214716,4.4082931,Entire home/apt,100,2,5,2023-05-21,1.47,3,338,5,
841180803038349207,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,487330636,Joseph,,Nieuw - Kwartier Oost,51.18481209999999,4.4405926,Entire home/apt,91,3,0,,,2,179,0,
841185254568372697,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 1 bed · 1 bath,483654819,Huswell,,Universiteitsbuurt,51.22436,4.40902,Entire home/apt,76,2,4,2023-05-29,2.03,28,355,4,
841228253224296037,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 3 beds · 2 baths,483654819,Huswell,,Historisch Centrum,51.219583,4.3980962,Entire home/apt,210,2,7,2023-06-18,2.50,28,312,7,
841448348825995709,Home in Antwerpen · 2 bedrooms · 4 beds · 1 shared bath,112140741,Syuleyman,,Borgerhout Intra Muros Noord,51.22361,4.44131,Private room,40,1,1,2023-03-12,0.28,1,300,1,
842124672640516504,Condo in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,504356430,Matthias,,Nieuw - Zuid,51.20646,4.38579,Entire home/apt,80,21,2,2023-06-24,0.91,1,223,2,
842499830748792899,Loft in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,461650827,Heidi,,Historisch Centrum,51.223095,4.401078099999999,Entire home/apt,223,1,0,,,15,342,0,
842530146191315433,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,492516525,Willy,,Nieuw - Kwartier Oost,51.18645,4.44206,Entire home/apt,58,2,13,2023-06-18,4.76,1,279,13,
842542023939056091,Loft in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,461650827,Heidi,,Historisch Centrum,51.223095,4.401078099999999,Entire home/apt,223,1,0,,,15,349,0,
842561777621715729,Home in Antwerpen · ★4.64 · 3 bedrooms · 3 beds · 1.5 baths,222831298,Arne,,Sint-Andries,51.2122882,4.4005866,Entire home/apt,94,1,14,2023-06-21,4.38,22,157,14,
842593633372432577,Rental unit in Antwerpen · ★4.64 · 1 bedroom · 1 bed · 1 bath,483654819,Huswell,,Zurenborg,51.20661,4.43297,Entire home/apt,91,2,11,2023-06-23,3.20,28,318,11,
842771508497951057,Condo in Antwerpen · ★4.78 · 1 bedroom · 2 beds · 1 bath,182436482,Daan,,Eilandje,51.22991289551614,4.410101830688475,Entire home/apt,109,2,23,2023-06-23,6.33,4,342,23,
843088227757104633,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,83907140,Didier,,Amandus - Atheneum,51.2262616,4.4167873,Entire home/apt,65,3,1,2023-04-20,0.42,2,72,1,
843339074586214264,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,21433299,Géraldine & Stijn,,Nieuw - Zuid,51.204146092429255,4.381312653422356,Entire home/apt,149,5,0,,,1,300,0,
843528458019575636,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,31699696,Louis,,Oud - Merksem,51.23883196087988,4.435425615420451,Entire home/apt,115,1,10,2023-06-05,3.75,2,65,10,
843901799923606812,Home in Antwerpen · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,419432730,Vicky,,Oud - Berchem,51.19891,4.42601,Entire home/apt,204,2,6,2023-06-25,3.00,2,271,6,
844212278413899475,Rental unit in Antwerpen · ★4.63 · 2 bedrooms · 2 beds · 1 bath,130657210,David,,Dam,51.2308773,4.4296222,Entire home/apt,87,4,8,2023-06-11,2.73,2,72,8,
844601515089836741,Rental unit in Antwerpen · ★2.67 · 1 bedroom · 2 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22179,4.38112,Entire home/apt,55,6,3,2023-05-24,1.01,14,53,3,
844946731502593529,Rental unit in Antwerpen · ★4.74 · Studio · 1 bed · 1 bath,396422967,Radenko,,Sint-Andries,51.21431,4.39988,Entire home/apt,73,1,19,2023-06-28,6.00,1,337,19,
844981753454922818,casa particular in Antwerpen · 1 bedroom · 1 bed · 1 bath,71854793,Eline,,Amandus - Atheneum,51.22184,4.42285,Entire home/apt,74,3,2,2023-06-25,1.13,1,272,2,
845404151795742107,Rental unit in Antwerpen · Studio · 1 bed · 1 bath,9574877,Filippo,,Oud - Berchem,51.20302,4.43598,Entire home/apt,49,1,0,,,1,0,0,
846229986160520117,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,483654819,Huswell,,Eilandje,51.23173,4.40188,Entire home/apt,144,2,3,2023-06-15,1.41,28,308,3,
846903744078903339,Rental unit in Antwerpen · Studio · 1 bed · 1 bath,37848810,Dominic,,Zuid,51.2119008,4.3967211,Entire home/apt,65,30,0,,,2,176,0,
847110384520758010,Condo in Antwerpen · 2 bedrooms · 1 bed · 1.5 baths,104601095,Manou,,Stadspark,51.20816,4.41724,Entire home/apt,90,6,1,2023-05-27,0.88,1,298,1,
847548490853821681,Rental unit in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1 bath,444883367,Nathalie,,Amandus - Atheneum,51.22731331727226,4.414854012429714,Entire home/apt,65,2,11,2023-06-04,3.27,4,23,11,
847799957019315015,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,503185101,Domitys,,Nieuw - Zuid,51.20681,4.38396,Entire home/apt,70,14,2,2023-06-23,1.54,7,160,2,
848324956709714313,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,107153010,Ludovic,,Brederode,51.20209,4.39027,Entire home/apt,53,2,3,2023-06-05,3,1,58,3,
848417119340136044,Loft in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,461650827,Heidi,,Historisch Centrum,51.223095,4.401078099999999,Entire home/apt,223,1,0,,,15,342,0,
848425081031485814,Condo in Antwerpen · 2 bedrooms · 2 beds · 1.5 baths,487023697,Alina,,Borgerhout Extra Muros,51.21188,4.45378,Entire home/apt,69,7,0,,,1,210,0,
848447473455026888,Loft in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,461650827,Heidi,,Historisch Centrum,51.223095,4.401078099999999,Entire home/apt,223,1,1,2023-05-11,0.60,15,337,1,
848921347272193216,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,315832244,Tineke,,Brederode,51.2036361,4.3972071,Entire home/apt,69,2,2,2023-06-11,2,1,141,2,
849692070764476572,Home in Antwerpen · ★4.75 · 2 bedrooms · 3 beds · 1 bath,23457813,Anneleen,,Zurenborg,51.20805,4.43193,Entire home/apt,163,2,4,2023-05-29,1.48,1,235,4,
850076024014482898,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,413742304,Enoch,,Amandus - Atheneum,51.22211580269405,4.418085530688458,Entire home/apt,73,1,15,2023-06-25,5.11,1,147,15,
850512985294710200,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,52020337,Florane,,Stadspark,51.20677,4.41429,Entire home/apt,84,1,3,2023-06-18,3,2,351,3,
850676509424368748,Rental unit in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,506104640,Johannes And Débora,,Deurne Zuid Oost,51.19975959941514,4.468129338623066,Entire home/apt,61,4,12,2023-06-25,4.80,1,48,12,
851494117795814945,Home in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,499883745,Elisah,,Mariaburg,51.2848709,4.4384258,Entire home/apt,150,1,0,,,1,96,0,
851539569909481073,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,496406662,Ekaterina,,Borgerhout Intra Muros Noord,51.21793359999999,4.4383097,Entire home/apt,100,6,2,2023-05-30,1.62,12,298,2,
851618038093601569,Rental unit in Antwerpen · 3 bedrooms · 3 beds · 1 bath,496406662,Ekaterina,,Centraal Station,51.213289,4.4179428,Entire home/apt,96,6,0,,,12,365,0,
